==========
일반 데이터 보고서
==========

시험 데이타 파일 : C:\Zive Data\Smart Interface\Experiments\Data\박겸손\FC OCP test -0_01C_cyc\20230302\OCP_full cell _6_026.wrd
테스트 기간 : 2023-03-02 21:54:08 ~ 2023-03-11 22:49:40
데이터 개수 : 13017
시험자 성명 : 
상품 번호 : 
메모 : 
조건 파일명 : C:\Zive Data\Smart Interface\Experiments\Schedule\FC OCP test -0.01C.cyc
단계 개수 : 7

--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------
인덱스         	시험_시간(s)   	사이클_번호    	사이클_시간(s) 	단계_번호      	단계_시간(s)   	전류(A)        	전압(V)        	IR(ohm)       	보조전압1(V)   	보조전압2(V)   	보조전압3(V)   	온도('C)       	OCP(V)         	파워(W)        	부하(Ohm)      	누적_용량(Ah)  	절대값_용량(Ah)	전류_범위      
--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------	--------------
41            	0:00:40:00.210	1             	0:00:40:00.210	3             	0:00:10:00.000	0.00000E+000  	2.84400E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84400E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
42            	0:00:41:00.210	1             	0:00:41:00.210	3             	0:00:11:00.000	0.00000E+000  	2.84432E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84432E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
43            	0:00:42:00.210	1             	0:00:42:00.210	3             	0:00:12:00.000	0.00000E+000  	2.84400E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84400E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
44            	0:00:43:00.210	1             	0:00:43:00.210	3             	0:00:13:00.000	0.00000E+000  	2.84400E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84400E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
45            	0:00:44:00.210	1             	0:00:44:00.210	3             	0:00:14:00.000	0.00000E+000  	2.84400E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84400E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
46            	0:00:45:00.210	1             	0:00:45:00.210	3             	0:00:15:00.000	0.00000E+000  	2.84400E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84400E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
47            	0:00:46:00.210	1             	0:00:46:00.210	3             	0:00:16:00.000	0.00000E+000  	2.84400E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84400E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
48            	0:00:47:00.210	1             	0:00:47:00.210	3             	0:00:17:00.000	0.00000E+000  	2.84384E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84384E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
49            	0:00:48:00.210	1             	0:00:48:00.210	3             	0:00:18:00.000	0.00000E+000  	2.84384E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84384E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
50            	0:00:49:00.210	1             	0:00:49:00.210	3             	0:00:19:00.000	0.00000E+000  	2.84384E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84384E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
51            	0:00:50:00.210	1             	0:00:50:00.210	3             	0:00:20:00.000	0.00000E+000  	2.84369E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
52            	0:00:51:00.210	1             	0:00:51:00.210	3             	0:00:21:00.000	0.00000E+000  	2.84369E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
53            	0:00:52:00.210	1             	0:00:52:00.210	3             	0:00:22:00.000	0.00000E+000  	2.84384E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84384E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
54            	0:00:53:00.210	1             	0:00:53:00.210	3             	0:00:23:00.000	0.00000E+000  	2.84369E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
55            	0:00:54:00.210	1             	0:00:54:00.210	3             	0:00:24:00.000	0.00000E+000  	2.84369E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
56            	0:00:55:00.210	1             	0:00:55:00.210	3             	0:00:25:00.000	0.00000E+000  	2.84384E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84384E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
57            	0:00:56:00.210	1             	0:00:56:00.210	3             	0:00:26:00.000	0.00000E+000  	2.84353E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84353E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
58            	0:00:57:00.210	1             	0:00:57:00.210	3             	0:00:27:00.000	0.00000E+000  	2.84369E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
59            	0:00:58:00.210	1             	0:00:58:00.210	3             	0:00:28:00.000	0.00000E+000  	2.84369E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
60            	0:00:59:00.210	1             	0:00:59:00.210	3             	0:00:29:00.000	0.00000E+000  	2.84384E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84384E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
61            	0:01:00:00.210	1             	0:01:00:00.210	3             	0:00:30:00.000	0.00000E+000  	2.84369E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	0.00000E+000  	0.00000E+000  	-2.22857E-009 	0.00000E+000  	101mA         
62            	0:01:01:00.210	1             	0:01:01:00.210	4             	0:00:01:00.000	3.81914E-005  	2.85557E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.09058E-004  	7.47699E+004  	6.34350E-007  	6.36579E-007  	100uA         
63            	0:01:02:00.210	1             	0:01:02:00.210	4             	0:00:02:00.000	3.81945E-005  	2.86301E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.09351E-004  	7.49589E+004  	1.27093E-006  	1.27316E-006  	100uA         
64            	0:01:03:00.210	1             	0:01:03:00.210	4             	0:00:03:00.000	3.81945E-005  	2.86967E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.09605E-004  	7.51331E+004  	1.90750E-006  	1.90973E-006  	100uA         
65            	0:01:04:00.210	1             	0:01:04:00.210	4             	0:00:04:00.000	3.82006E-005  	2.87601E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.09865E-004  	7.52869E+004  	2.54407E-006  	2.54630E-006  	100uA         
66            	0:01:05:00.210	1             	0:01:05:00.210	4             	0:00:05:00.000	3.81914E-005  	2.88234E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.10081E-004  	7.54710E+004  	3.18064E-006  	3.18287E-006  	100uA         
67            	0:01:06:00.210	1             	0:01:06:00.210	4             	0:00:06:00.000	3.81945E-005  	2.88868E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.10332E-004  	7.56309E+004  	3.81721E-006  	3.81944E-006  	100uA         
68            	0:01:07:00.210	1             	0:01:07:00.210	4             	0:00:07:00.000	3.81945E-005  	2.89470E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.10562E-004  	7.57885E+004  	4.45378E-006  	4.45601E-006  	100uA         
69            	0:01:08:00.210	1             	0:01:08:00.210	4             	0:00:08:00.000	3.81975E-005  	2.90040E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.10788E-004  	7.59317E+004  	5.09035E-006  	5.09257E-006  	100uA         
70            	0:01:09:00.210	1             	0:01:09:00.210	4             	0:00:09:00.000	3.81975E-005  	2.90595E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.11000E-004  	7.60769E+004  	5.72691E-006  	5.72914E-006  	100uA         
71            	0:01:10:00.210	1             	0:01:10:00.210	4             	0:00:10:00.000	3.81945E-005  	2.91149E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.11203E-004  	7.62282E+004  	6.36348E-006  	6.36571E-006  	100uA         
72            	0:01:11:00.210	1             	0:01:11:00.210	4             	0:00:11:00.000	3.81914E-005  	2.91672E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.11394E-004  	7.63712E+004  	7.00004E-006  	7.00227E-006  	100uA         
73            	0:01:12:00.210	1             	0:01:12:00.210	4             	0:00:12:00.000	3.81945E-005  	2.92211E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.11608E-004  	7.65061E+004  	7.63661E-006  	7.63884E-006  	100uA         
74            	0:01:13:00.210	1             	0:01:13:00.210	4             	0:00:13:00.000	3.81945E-005  	2.92718E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.11802E-004  	7.66388E+004  	8.27318E-006  	8.27541E-006  	100uA         
75            	0:01:14:00.210	1             	0:01:14:00.210	4             	0:00:14:00.000	3.81945E-005  	2.93225E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.11996E-004  	7.67715E+004  	8.90975E-006  	8.91197E-006  	100uA         
76            	0:01:15:00.210	1             	0:01:15:00.210	4             	0:00:15:00.000	3.81975E-005  	2.93684E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.12180E-004  	7.68857E+004  	9.54631E-006  	9.54854E-006  	100uA         
77            	0:01:16:00.210	1             	0:01:16:00.210	4             	0:00:16:00.000	3.81945E-005  	2.94144E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.12347E-004  	7.70121E+004  	1.01829E-005  	1.01851E-005  	100uA         
78            	0:01:17:00.210	1             	0:01:17:00.210	4             	0:00:17:00.000	3.81914E-005  	2.94571E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.12501E-004  	7.71303E+004  	1.08194E-005  	1.08217E-005  	100uA         
79            	0:01:18:00.210	1             	0:01:18:00.210	4             	0:00:18:00.000	3.81914E-005  	2.95015E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.12670E-004  	7.72465E+004  	1.14560E-005  	1.14582E-005  	100uA         
80            	0:01:19:00.210	1             	0:01:19:00.210	4             	0:00:19:00.000	3.81945E-005  	2.95427E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.12837E-004  	7.73481E+004  	1.20926E-005  	1.20948E-005  	100uA         
81            	0:01:20:00.210	1             	0:01:20:00.210	4             	0:00:20:00.000	3.81914E-005  	2.95823E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.12979E-004  	7.74580E+004  	1.27291E-005  	1.27314E-005  	100uA         
82            	0:01:21:00.210	1             	0:01:21:00.210	4             	0:00:21:00.000	3.81914E-005  	2.96219E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.13130E-004  	7.75617E+004  	1.33657E-005  	1.33679E-005  	100uA         
83            	0:01:22:00.210	1             	0:01:22:00.210	4             	0:00:22:00.000	3.81975E-005  	2.96615E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.13300E-004  	7.76530E+004  	1.40023E-005  	1.40045E-005  	100uA         
84            	0:01:23:00.210	1             	0:01:23:00.210	4             	0:00:23:00.000	3.81945E-005  	2.96980E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.13430E-004  	7.77546E+004  	1.46388E-005  	1.46411E-005  	100uA         
85            	0:01:24:00.210	1             	0:01:24:00.210	4             	0:00:24:00.000	3.81914E-005  	2.97312E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.13548E-004  	7.78480E+004  	1.52754E-005  	1.52776E-005  	100uA         
86            	0:01:25:00.210	1             	0:01:25:00.210	4             	0:00:25:00.000	3.81975E-005  	2.97677E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.13705E-004  	7.79309E+004  	1.59119E-005  	1.59142E-005  	100uA         
87            	0:01:26:00.210	1             	0:01:26:00.210	4             	0:00:26:00.000	3.81945E-005  	2.97994E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.13817E-004  	7.80201E+004  	1.65485E-005  	1.65507E-005  	100uA         
88            	0:01:27:00.210	1             	0:01:27:00.210	4             	0:00:27:00.000	3.81945E-005  	2.98326E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.13944E-004  	7.81072E+004  	1.71851E-005  	1.71873E-005  	100uA         
89            	0:01:28:00.210	1             	0:01:28:00.210	4             	0:00:28:00.000	3.81975E-005  	2.98659E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.14080E-004  	7.81880E+004  	1.78216E-005  	1.78239E-005  	100uA         
90            	0:01:29:00.210	1             	0:01:29:00.210	4             	0:00:29:00.000	3.81975E-005  	2.98976E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.14201E-004  	7.82710E+004  	1.84582E-005  	1.84604E-005  	100uA         
91            	0:01:30:00.210	1             	0:01:30:00.210	4             	0:00:30:00.000	3.81914E-005  	2.99261E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.14292E-004  	7.83582E+004  	1.90948E-005  	1.90970E-005  	100uA         
92            	0:01:31:00.210	1             	0:01:31:00.210	4             	0:00:31:00.000	3.81945E-005  	2.99562E+000  	              	0.00000E+000  	0.00000E+000  	0.00000E+000  	0.00          	2.84369E+000  	1.14416E-004  	7.84307E+004  	1.97313E-005  	1.97336E-005  	100uA         
